Kilometres,Zone,Bonus,Make,Insured,Claims,Payment,Claimfreq,km1,km2,km3,km4,z1,z2,z3,z4,z5,z6,m1,m2,m3,m4,m5,m6,m7,m8
2,1,4,7,107.37,9,61695,0.083822297,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,4,8,23.1,3,40634,0.12987013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,4,9,4712.87,407,1631427,0.086359267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,5,1,779.53,55,232521,0.070555335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,2,157.99,13,31952,0.082283689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,5,3,137.19,6,50067,0.043734966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,5,4,156.34,11,18221,0.070359473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,5,5,149.71,15,32164,0.100193708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,5,6,295.12,13,59509,0.044049878,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,5,7,132.79,8,55603,0.0602455,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,8,29.02,2,2802,0.068917988,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,5,9,5373.06,363,1597528,0.067559268,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,6,1,1557.98,107,435444,0.068678674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,2,329.74,29,133272,0.08794808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,6,3,320.71,13,150031,0.040535063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,6,4,210.91,4,15193,0.018965435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,6,5,336.02,30,194477,0.0892804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,6,6,576.63,24,137963,0.041621144,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,6,7,269.81,9,87411,0.033356807,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,6,8,56.96,9,144950,0.158005618,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,6,9,9805.53,618,2918359,0.06302566,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,7,1,8009.92,390,1992027,0.048689625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,2,1407.85,67,332194,0.047590297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,7,3,1538.74,49,397236,0.031844236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,7,4,806,31,209824,0.038461538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,7,5,1380.85,83,398103,0.060107905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,7,6,2848.53,111,493340,0.038967467,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,7,7,1496.62,74,282000,0.049444749,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,7,8,267.8,14,95457,0.052277819,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,7,9,44511.41,2127,10315455,0.0477855,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1,1,679.46,113,582788,0.166308539,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,1,2,98.43,22,91135,0.223509093,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,1,3,60.48,11,90425,0.181878307,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,1,4,434.05,45,153794,0.103674692,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,1,5,211.77,34,255298,0.160551542,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,1,6,516.01,51,253258,0.098835294,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,1,7,118.76,16,69025,0.134725497,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,1,8,25.01,5,7797,0.199920032,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,1,9,7185.14,1157,5121951,0.161026786,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,2,2,1,638.08,83,350944,0.130077733,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,2,2,117.12,19,141774,0.162226776,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,2,3,52.69,11,58588,0.208768267,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,2,4,408.69,22,136288,0.053830532,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,2,5,168.09,33,150740,0.196323398,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,2,6,523.36,22,100822,0.042036075,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,2,7,141.28,15,57916,0.10617214,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,2,8,25.84,5,42167,0.193498452,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,2,9,6506.72,559,2457197,0.085911181,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,2,3,1,687.29,60,382872,0.087299393,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,3,2,111.63,11,55353,0.098539819,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,3,3,68.91,5,7480,0.07255841,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,3,4,294.06,14,88500,0.047609331,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,3,5,154.39,20,42607,0.129542069,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,3,6,446.83,25,116227,0.05594969,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,3,7,139.62,9,18627,0.064460679,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,3,8,28.91,2,4521,0.069180214,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,3,9,5783.55,453,1907609,0.078325596,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,2,4,1,661.35,50,257851,0.075602933,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,4,2,139.58,15,29492,0.107465253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,4,3,67.99,3,4835,0.044124136,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,4,4,198.46,6,11144,0.030232793,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,4,5,151.85,10,18943,0.065854462,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,4,6,390.18,15,37755,0.038443795,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,4,7,120.11,9,55231,0.074931313,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,4,8,33.1,1,1878,0.03021148,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,4,9,5316.84,344,1682243,0.064700085,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,2,5,1,848.62,70,265184,0.082486861,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,5,2,204.12,19,116076,0.0930825,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,5,3,129.16,6,20054,0.046454011,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,5,4,149.52,7,40010,0.046816479,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,5,5,214.27,14,21497,0.065338125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,5,6,431.35,18,89520,0.041729454,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,5,7,176.7,10,25944,0.056593096,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,5,8,50.75,3,10388,0.0591133,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,5,9,6273.26,344,1437097,0.054835923,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,2,6,1,1741.3,99,502889,0.056854075,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,6,2,358.55,22,108381,0.061358249,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,6,3,286.92,14,49960,0.048794089,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,6,4,192.9,7,11847,0.036288232,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,6,5,398.56,21,135284,0.052689683,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,6,6,710.28,32,75776,0.045052655,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,6,7,356.8,12,25779,0.033632287,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,6,8,103.3,9,27406,0.087124879,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,6,9,11001.9,622,3029300,0.056535689,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,2,7,1,9358.84,359,2466406,0.038359455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,7,2,2021.95,107,520377,0.052919212,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,7,3,1795.27,53,328548,0.029522022,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,7,4,859.65,23,95241,0.026755075,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,7,5,1856.01,77,323882,0.041486845,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,7,6,3817.88,96,503384,0.025144845,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,7,7,2125.92,91,463818,0.042804997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2,7,8,407.26,10,89166,0.024554339,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,2,7,9,54421.4,2087,9950131,0.038348885,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,3,1,1,703.88,120,547349,0.170483605,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,1,2,88.45,10,20304,0.113058225,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,1,3,39.68,3,5422,0.075604839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,1,4,461.44,33,121470,0.071515257,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,1,5,209.99,53,234736,0.252392971,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,1,6,633.85,52,241224,0.082038337,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,1,7,142,14,68256,0.098591549,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,1,8,23.45,2,8396,0.085287846,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,1,9,7304.73,1003,4387841,0.137308292,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,2,1,700.59,74,286946,0.105625259,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,2,2,96.84,7,20675,0.07228418,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,2,3,44.37,1,31442,0.022537751,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,2,4,422.88,17,14982,0.04020053,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,2,5,177.47,27,154791,0.15213839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,2,6,669.34,42,114629,0.062748379,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,2,7,151.12,17,36169,0.112493383,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,2,8,27.39,1,31442,0.036509675,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,2,9,6988.9,556,2634269,0.079554722,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,3,1,724.49,49,189534,0.067633784,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,3,2,121.33,9,32584,0.074177862,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,3,55.59,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,3,4,275.9,7,40454,0.025371511,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,3,5,162.92,17,33909,0.104345691,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,3,6,576.1,21,55806,0.036452005,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,3,7,140.05,13,76834,0.092823991,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,3,8,36.78,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,3,9,6034.63,404,2107152,0.066946938,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,4,1,679.01,38,197187,0.05596383,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,4,2,119.96,13,62674,0.108369456,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,4,3,69.04,2,2597,0.028968714,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,4,4,173.48,11,46956,0.063407886,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,4,5,155.48,8,45486,0.051453563,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,4,6,468.53,19,75634,0.040552366,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,4,7,147.89,9,84248,0.060856042,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,4,8,41.4,4,35685,0.096618357,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,4,9,5496.81,323,1473149,0.058761354,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,5,1,946.01,50,199324,0.052853564,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,5,2,172.42,12,27067,0.069597494,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,5,3,104.52,4,34911,0.038270188,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,5,4,188.53,4,33175,0.021216782,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,5,5,209.61,9,81779,0.042936883,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,5,6,515.69,17,77953,0.032965541,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,5,7,189.16,10,21942,0.052865299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,5,8,55.8,6,23456,0.107526882,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,5,9,6442.14,324,1506141,0.050293846,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,6,1,1702.76,86,491502,0.050506237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,6,2,332.17,10,21654,0.030105067,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,6,3,306.21,11,72861,0.035923059,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,6,4,193.65,6,11444,0.030983734,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,6,5,452.37,30,201310,0.066317395,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,6,6,834.26,38,182641,0.045549349,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,6,7,367,17,76297,0.046321526,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,6,8,126.83,8,27834,0.063076559,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,6,9,10730.07,492,2038707,0.04585245,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,7,1,10469.92,325,1401833,0.031041307,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3,7,2,2071.24,68,353788,0.032830575,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,7,3,2180.19,59,324185,0.027061862,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,7,4,917.17,19,73569,0.020715898,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,3,7,5,2435.19,86,468488,0.03531552,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,3,7,6,4857.97,121,605098,0.024907523,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,3,7,7,2416.4,83,349608,0.034348618,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,7,8,704.42,22,134382,0.031231368,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,3,7,9,60140.2,2044,10518198,0.03398725,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,4,1,1,1493.99,226,1107859,0.151272766,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,1,2,131.48,14,103393,0.106480073,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,1,3,88.79,8,112948,0.090100237,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,1,4,774.1,39,121494,0.050381088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,1,5,372.41,66,369471,0.177224027,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,1,6,1295.44,109,492597,0.084141296,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,1,7,240.77,23,51380,0.095526851,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,1,8,44.59,8,20312,0.179412424,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,1,9,13502.14,1442,7243260,0.106797885,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,4,2,1,1402.82,119,614064,0.08482913,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,2,2,157.16,13,37643,0.082718249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,2,3,87.93,4,16203,0.045490731,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,2,4,727.28,35,212362,0.048124519,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,2,5,317.39,38,204612,0.119726519,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,2,6,1299.16,65,566535,0.050032329,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,2,7,250.94,18,128549,0.071730294,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,2,8,52.96,5,35588,0.094410876,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,2,9,12692.5,849,4327298,0.066889896,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,4,3,1,1388.66,99,691234,0.071291749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,3,2,177.33,5,45982,0.028196019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,3,3,107.04,4,14953,0.037369208,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,3,4,497.4,15,38416,0.030156815,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,3,5,280.1,23,235331,0.082113531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,3,6,1084.19,46,166621,0.042427988,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,3,7,246.24,10,35221,0.040610786,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,3,8,61.36,6,83511,0.097783572,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,3,9,10957.97,580,3353774,0.052929512,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,4,4,1,1335.57,82,358249,0.061397007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,4,2,229.51,8,18246,0.034856869,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,4,3,126.18,2,1916,0.015850372,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,4,4,364.11,11,34707,0.030210651,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,4,5,318.83,12,40334,0.037637613,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,4,6,873.94,33,170727,0.037760029,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,4,7,241.3,12,86801,0.049730626,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,4,8,76.9,4,19358,0.052015605,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,4,9,9689.88,445,2107274,0.045924201,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,4,5,1,1685.23,82,547932,0.048658047,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,5,2,323.48,15,38665,0.046370718,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,5,3,223.59,5,16820,0.02236236,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,5,4,349.22,3,6779,0.008590573,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,5,5,390.21,15,161309,0.03844084,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,5,6,986.77,31,230920,0.031415629,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,5,7,329.99,8,51133,0.024243159,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,5,8,115.65,5,25988,0.043233895,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,5,9,10932.73,441,2172831,0.040337592,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,4,6,1,3057.73,116,579356,0.037936639,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,6,2,665.09,29,142262,0.043603121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,6,3,570.12,18,110476,0.031572301,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,6,4,347.66,10,62709,0.028763735,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,6,5,722.62,37,134350,0.051202568,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,6,6,1508.43,41,206813,0.027180578,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,6,7,656.37,17,45923,0.025900026,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,6,8,259.31,13,74790,0.050133045,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,6,9,19012.21,728,3816718,0.038291182,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,4,7,1,21848.06,605,3502535,0.027691246,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,7,2,4430.43,153,836130,0.034533894,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,7,3,4695.14,91,528367,0.019381744,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,7,4,1818.17,33,101358,0.018150118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,7,5,4808.39,127,850044,0.026412167,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,7,6,10510.83,242,1174270,0.023023872,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,7,7,4635.35,135,697806,0.029124014,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,7,8,1853.07,49,319803,0.026442606,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,7,9,121293.07,3338,18245026,0.027520121,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,5,1,1,217.27,47,161646,0.216320707,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,1,2,24.81,1,4656,0.040306328,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,1,3,14.58,1,2810,0.068587106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,1,4,96.11,4,43315,0.041618978,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,1,5,58.14,13,32595,0.223598211,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,1,6,182.69,15,61055,0.0821063,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,5,1,7,40.3,5,35437,0.124069479,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,5,1,8,5.82,2,6656,0.343642612,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,1,9,1933.36,250,1001018,0.129308561,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,5,2,1,211.17,20,113635,0.094710423,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,2,2,27.01,5,39053,0.185116623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,2,3,11.46,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,2,4,89.19,4,23893,0.044848077,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,5,2,5,58.24,10,24691,0.171703297,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,5,2,6,208.24,12,29123,0.057625816,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
