Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
2717,22507,1,60,30,2,38,1,0,1,0,0,0,0,0,0,0,0,0
2495,20571,0,37,12,2,18,0,1,0,0,0,1,0,0,0,0,0,1
763,6586,1,206,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3090,25526,1,188,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2650,21980,0,104,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3166,26094,1,308,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3684,30601,0,167,32,2,34,1,0,0,0,0,2,0,0,0,0,0,2
940,7766,1,242,34,3,42,2,0,0,0,0,0,1,0,0,0,0,1
3471,28805,1,102,20,2,28,0,0,1,0,0,0,0,0,0,0,0,0
1965,16303,1,157,14,5,32,2,0,1,0,0,0,0,0,0,0,0,0
3134,25897,1,212,14,4,22,2,0,0,2,0,2,0,0,0,1,1,3
2354,19316,1,181,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2
2443,20061,1,345,16,12,72,1,1,4,2,0,1,0,1,0,0,0,2
3243,26690,1,158,6,3,24,1,0,0,0,0,0,0,0,0,0,0,0
180,1515,1,158,12,2,14,0,1,0,0,0,0,0,0,0,0,0,0
1658,13724,1,385,10,12,36,3,1,0,0,0,0,1,0,1,1,0,3
2979,24646,1,184,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
1637,13571,1,466,8,12,62,2,1,4,0,0,1,3,1,1,0,0,6
3792,31357,1,270,14,2,16,0,0,2,0,0,0,1,0,0,0,0,1
2878,23733,0,307,14,2,16,1,0,0,1,0,1,0,0,0,0,0,1
3365,27790,0,334,8,7,24,3,0,1,1,0,0,0,0,0,0,0,0
3872,31931,1,168,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3921,32303,0,207,30,3,42,0,0,1,1,0,0,0,0,0,0,0,0
248,2184,1,329,14,3,24,0,0,1,0,0,2,0,0,0,0,0,2
3717,30908,1,281,10,2,14,0,1,0,0,0,2,0,0,0,0,0,2
2988,24731,1,337,14,10,52,1,1,4,0,0,0,1,2,0,0,1,3
1135,9571,0,321,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1247,10420,1,123,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3445,28556,1,154,8,2,14,0,1,0,0,0,0,3,0,0,0,0,3
2034,16821,0,259,16,2,20,0,1,0,1,0,0,1,0,0,0,0,1
2571,21212,1,250,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1680,13878,1,71,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
1834,15126,1,195,10,2,14,0,0,0,0,0,0,1,0,0,0,0,1
3672,30522,1,138,8,7,44,0,0,4,2,0,0,0,0,0,0,0,0
2380,19508,0,304,10,11,48,3,1,2,0,1,2,0,1,0,0,0,3
125,1087,1,60,34,1,34,0,0,0,0,1,0,0,0,0,0,0,0
1007,8324,1,382,2,11,30,2,0,3,1,0,0,1,1,0,0,0,2
994,8199,1,226,4,2,8,0,0,0,0,0,0,0,0,0,0,1,0
609,5504,1,104,28,1,28,0,0,0,1,0,0,0,0,0,0,0,0
3242,26685,0,124,16,2,20,0,0,2,0,0,0,0,0,0,0,0,0
1018,8404,0,282,16,1,16,0,0,0,1,0,0,0,0,0,0,1,0
128,1095,1,312,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3538,29409,1,78,14,1,14,0,0,0,1,0,1,0,0,0,0,0,1
3352,27654,1,64,18,3,34,1,0,2,0,0,0,0,0,0,0,0,0
2599,21573,0,322,16,4,28,0,2,0,1,0,0,0,0,0,0,0,0
557,5050,0,262,28,2,30,0,0,0,0,0,0,2,0,0,0,0,2
1754,14448,1,123,16,2,20,1,0,0,0,0,0,0,0,0,0,0,0
2212,18269,1,131,2,4,16,0,0,1,0,0,0,0,0,0,0,0,0
1293,10826,1,42,32,2,36,0,0,0,0,0,1,1,0,0,0,0,2
1220,10223,1,165,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2263,18621,0,105,10,1,10,0,0,0,0,0,1,0,1,0,0,1,2
2005,16623,1,23,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
1405,11712,1,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2170,17932,0,329,2,8,42,3,0,1,1,0,0,0,0,0,0,0,0
2138,17675,0,276,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2210,18257,1,300,12,2,14,0,0,0,0,0,0,0,0,0,0,0,0
44,347,1,105,8,7,40,1,1,1,0,2,0,1,0,0,0,0,1
2093,17302,1,101,32,1,32,1,0,0,0,0,3,0,0,0,0,1,3
3532,29335,1,286,4,2,6,0,0,0,0,0,1,2,0,0,0,0,3
3698,30753,1,311,12,1,12,0,0,0,0,0,0,3,0,0,0,0,3
965,7953,0,225,14,4,34,0,1,1,1,0,1,0,0,0,0,0,1
1465,12166,1,254,12,3,26,0,1,1,0,0,0,0,0,0,0,0,0
1154,9709,0,190,16,2,20,0,0,1,0,1,0,0,0,0,0,0,0
3613,29972,0,250,6,2,14,0,0,0,1,0,0,0,0,0,0,1,0
3232,26623,1,92,14,2,18,0,1,1,0,0,1,0,0,0,0,0,1
2523,20787,1,60,14,2,18,1,0,0,0,1,0,0,0,0,0,0,0
3577,29710,1,121,4,6,30,2,0,0,1,0,0,0,1,0,0,0,1
240,2099,1,210,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
3176,26203,1,315,26,2,30,0,0,0,1,1,0,2,0,0,0,0,2
1174,9834,1,153,16,10,36,2,0,4,0,2,1,1,0,0,0,0,2
1229,10285,1,303,18,2,22,0,0,0,1,0,0,1,0,0,0,0,1
2408,19749,1,79,12,2,16,1,0,0,0,0,1,0,0,0,0,0,1
3909,32217,1,104,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
3557,29548,1,78,14,1,14,0,0,0,1,0,1,0,0,0,0,0,1
89,721,1,292,32,2,40,0,0,0,1,0,1,0,0,0,1,0,2
839,7027,1,116,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2677,22176,0,103,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3108,25674,0,275,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2877,23731,1,320,14,4,26,1,0,1,0,2,3,0,0,0,0,0,3
195,1672,1,102,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
227,1977,1,194,14,2,22,0,0,0,0,0,2,0,0,0,0,0,2
3210,26475,1,156,30,10,56,1,0,4,2,1,1,0,0,1,1,0,3
2778,23004,0,250,10,2,18,1,0,0,0,0,1,0,0,0,0,0,1
3715,30897,1,230,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
1805,14869,0,371,14,5,38,4,1,0,0,0,0,4,0,0,0,0,4
3335,27500,1,300,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0
944,7784,0,215,2,6,16,0,0,1,0,0,0,0,0,0,0,1,0
3924,32319,0,278,2,2,6,0,0,0,0,0,1,1,0,0,0,0,2
3837,31657,1,178,10,2,16,0,0,0,1,0,0,0,0,0,0,0,0
2540,20969,1,33,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1189,9961,1,316,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0
1325,11010,0,216,2,9,46,2,1,2,0,2,0,1,1,1,0,0,3
1219,10212,1,39,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1200,10038,0,406,4,12,68,3,2,2,2,1,0,0,1,0,0,0,1
574,5202,1,299,20,1,20,0,0,1,0,0,0,0,0,0,0,0,0
2507,20627,0,84,20,2,28,2,0,0,0,0,0,0,0,0,0,0,0
1368,11455,1,234,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3292,27154,1,146,16,7,36,2,0,1,2,1,0,0,0,0,0,0,0
313,2773,1,475,4,12,52,4,0,2,2,1,0,1,0,0,0,0,1
2922,24111,1,210,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1
3112,25698,1,175,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2
777,6650,1,95,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3919,32287,1,68,10,3,16,0,1,0,0,0,0,0,0,0,0,1,0
2276,18673,0,298,6,3,20,1,0,0,0,0,0,1,0,0,0,0,1
2033,16820,1,18,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
